StationNumber,HourOfDay,Avg_Free_Bici,Avg_Free_Stand
141,23,7.357512953367876,12.267702936096718
142,0,3.426590538336052,21.318923327895597
142,1,3.4384615384615387,21.299145299145298
142,2,3.5404699738903394,21.1940818102698
142,3,3.439512619669278,21.29852045256745
142,4,3.0471167369901546,21.709563994374122
142,5,3.386443661971831,21.357394366197184
142,6,3.5057880676758684,21.2520035618878
142,7,5.145998240985048,19.6103781882146
142,8,11.892482517482517,12.840034965034965
142,9,16.520833333333332,8.175
142,10,15.710120068610635,9.015437392795883
142,11,14.473314025651634,10.378154737277617
142,12,14.080304311073542,10.654268808114962
142,13,13.83579766536965,11.054474708171206
142,14,11.640033641715727,13.115222876366694
142,15,9.363175675675675,15.386824324324325
142,16,8.206030150753769,16.528475711892796
142,17,3.3384833806580927,21.635710706530816
142,18,4.716098334655036,19.97541633624108
142,19,5.041761579347001,19.726651480637813
142,20,4.522438611346317,20.21761219305673
142,21,3.9152542372881354,20.832122679580305
142,22,3.7071307300509337,21.029711375212223
142,23,3.5198618307426597,21.21848013816926
143,0,4.82952691680261,25.088907014681894
143,1,4.581196581196581,25.33076923076923
143,2,4.4107919930374235,25.503916449086162
143,3,4.267188859878155,25.649260226283726
143,4,4.985935302390999,24.947257383966246
143,5,4.352112676056338,25.565140845070424
143,6,5.468388245770258,24.44701691896705
143,7,7.5708003518029905,22.337730870712402
143,8,9.997377622377622,19.917832167832167
143,9,13.5575,16.2775
143,10,14.854202401372213,15.006861063464838
143,11,17.648324369052546,12.294580057923046
143,12,14.426880811496195,15.446322907861369
143,13,16.080933852140078,13.878210116731518
143,14,13.55340622371741,16.365853658536587
143,15,12.778716216216216,17.12837837837838
143,16,12.603015075376884,17.298157453936348
143,17,4.7751795557040255,25.21521630198764
143,18,12.137985725614591,17.768437747819192
143,19,13.832194381169325,16.078967350037964
143,20,11.237087214225232,18.66299745977985
143,21,9.247780468119451,20.656174334140434
143,22,7.860780984719864,22.044991511035654
143,23,6.36873920552677,23.543177892918827
144,0,5.302610114192496,9.635399673735726
144,1,5.021367521367521,9.913675213675214
144,2,5.040905134899913,9.89295039164491
144,3,5.051348999129678,9.882506527415144
144,4,4.556258790436005,10.364978902953586
144,5,5.255281690140845,9.684859154929578
144,6,5.269813000890472,9.657168299198576
144,7,5.025505716798593,9.904133685136324
144,8,4.687062937062937,10.240384615384615
144,9,4.34,10.5525
144,10,4.679245283018868,10.235849056603774
144,11,4.759205626810095,10.20231692180389
144,12,4.565511411665258,10.361792054099746
144,13,7.829961089494163,7.142801556420234
144,14,5.181665264928512,9.757779646761986
144,15,5.702702702702703,9.235641891891891
144,16,5.705192629815746,9.234505862646566
144,17,14.144145648905964,0.8496742943043261
144,18,6.739095955590801,8.20142743854084
144,19,7.314350797266515,7.629460895975702
144,20,8.058425063505505,6.8797629127857745
144,21,7.630347054075868,7.311541565778854
144,22,7.278438030560272,7.658743633276741
144,23,6.7357512953367875,8.198618307426598
145,0,6.561174551386623,8.34910277324633
145,1,6.7615384615384615,8.146153846153846
145,2,6.830287206266319,8.075718015665796
145,3,6.787641427328111,8.11923411662315
145,4,6.533755274261603,8.390295358649789
145,5,6.879401408450704,8.024647887323944
145,6,7.209260908281389,7.691006233303651
145,7,6.613896218117854,8.264731750219877
145,8,5.939685314685315,8.945804195804195
145,9,5.754166666666666,9.110833333333334
145,10,5.795883361921097,9.096912521440823
145,11,4.392635498551924,10.556888705006205
145,12,5.726120033812341,9.172442941673712
145,13,5.309338521400778,9.65136186770428
145,14,6.070647603027754,8.84524810765349
145,15,6.71875,8.19510135135135
145,16,6.811557788944723,8.106365159128979
145,17,5.191832303323868,9.799732754300985
145,18,6.965900079302141,7.893735130848533
145,19,7.041002277904328,7.882308276385725
145,20,7.089754445385267,7.818797629127857
145,21,7.048426150121065,7.862792574656981
145,22,6.618845500848896,8.286078098471986
145,23,6.651986183074266,8.256476683937823
146,0,8.544520547945206,17.35958904109589
146,1,8.825783972125436,17.0801393728223
146,2,8.975694444444445,16.927083333333332
146,3,9.045774647887324,16.8556338028169
146,4,8.958333333333334,16.944444444444443
146,5,8.969283276450511,16.928327645051194
146,6,9.076086956521738,16.833333333333332
146,7,9.72280701754386,16.178947368421053
146,8,10.690391459074734,15.202846975088969
146,9,10.746875,15.165625
146,10,10.822299651567944,15.069686411149826
146,11,6.895045632333768,19.07040417209909
146,12,10.38566552901024,15.474402730375427
146,13,14.137909709338281,11.83982683982684
146,14,9.986254295532646,15.890034364261169
146,15,9.782758620689656,16.093103448275862
146,16,9.540816326530612,16.34013605442177
146,17,10.959866522366521,15.036886724386724
146,18,9.0,16.898907103825138
146,19,7.327944572748268,18.59584295612009
146,20,16.446255610678005,9.547129695251595
146,21,8.754325259515571,17.14878892733564
146,22,8.79513888888889,17.10763888888889
146,23,8.303249097472925,17.595667870036102
147,0,3.858890701468189,10.13458401305057
147,1,2.9094017094017093,11.088888888888889
147,2,2.4882506527415145,11.505657093124457
147,3,2.414273281114012,11.577023498694517
147,4,2.6448663853727146,11.328410689170182
147,5,2.362676056338028,11.626760563380282
147,6,2.3428317008014248,11.642030276046304
147,7,2.2269129287598943,11.76165347405453
147,8,3.6354895104895104,10.354895104895105
147,9,4.744166666666667,9.255
147,10,4.739279588336192,9.254716981132075
147,11,9.864294580057923,4.637980968142325
147,12,5.967878275570583,8.032121724429416
147,13,9.23929961089494,5.273151750972763
147,14,3.7527333894028594,10.232968881412953
147,15,3.30152027027027,10.691722972972974
147,16,3.215242881072027,10.779731993299832
147,17,3.951227659929848,10.04751962585602
147,18,3.619349722442506,10.372720063441713
147,19,3.0159453302961277,10.979498861047835
147,20,2.91532599491956,11.082980524978831
147,21,3.768361581920904,10.232445520581114
147,22,4.2750424448217315,9.725806451612904
147,23,4.101036269430052,9.893782383419689
148,0,3.2072538860103625,16.036269430051814
148,1,2.3430127041742286,17.783121597096187
148,2,1.7486136783733826,18.430683918669132
148,3,1.5097132284921368,18.642923219241442
148,4,1.2208271787296898,20.853766617429837
148,5,1.7911985018726593,18.51310861423221
148,6,3.119431279620853,17.07962085308057
148,7,4.542483660130719,15.873949579831933
148,8,6.62037037037037,13.614814814814816
148,9,9.131161971830986,11.626760563380282
148,10,10.046279491833031,10.394736842105264
148,11,18.974925626859328,9.18529536761581
148,12,11.952636282394996,8.465594280607686
148,13,14.594573024740622,13.310853950518755
148,14,10.660444444444444,9.479111111111111
148,15,9.32767857142857,10.775
148,16,8.774336283185841,11.278761061946902
148,17,32.55457598656591,1.0376994122586063
148,18,10.690893901420218,10.081035923141187
148,19,8.398244213886672,13.226656025538707
148,20,9.079677708146821,10.824529991047449
148,21,8.004255319148935,11.077446808510638
148,22,2.8266865449124117,5.454714871412598
148,23,4.89908256880734,15.064220183486238
149,0,13.615823817292007,5.716965742251223
149,1,12.563247863247863,6.752991452991453
149,2,12.355091383812011,6.971279373368146
149,3,12.10704960835509,7.2236727589208005
149,4,11.853727144866385,7.605485232067511
149,5,11.908450704225352,7.408450704225352
149,6,11.753339269813,7.5645592163846835
149,7,11.005277044854882,8.282321899736148
149,8,8.84527972027972,10.423076923076923
149,9,7.065,12.231666666666667
149,10,7.5334476843910805,11.740137221269297
149,11,5.329333884981382,14.329747621017791
149,12,8.446322907861369,10.84953508030431
149,13,10.928015564202335,8.757198443579767
149,14,9.562657695542473,9.746846089150546
149,15,11.243243243243244,8.047297297297296
149,16,11.525125628140703,7.7629815745393635
149,17,18.34165692333389,1.589527309169868
149,18,12.740681998413956,6.586835844567803
149,19,12.31814730447988,7.063022019741838
149,20,14.097375105842506,5.191363251481795
149,21,14.343018563357546,4.781275221953188
149,22,14.059422750424448,5.231748726655348
149,23,13.837651122625216,5.454231433506045
150,0,19.438825448613375,5.271615008156607
150,1,20.647008547008546,4.047863247863248
150,2,21.430809399477805,3.2628372497824194
150,3,21.872932985204525,2.8189730200174066
150,4,22.244725738396625,2.4971870604781996
150,5,22.073943661971832,2.6065140845070425
150,6,21.874443455031166,2.776491540516474
150,7,20.107299912049253,4.563764291996482
150,8,14.4493006993007,10.219405594405595
150,9,10.28,14.405
150,10,9.148370497427102,15.566895368782161
150,11,7.226727347952006,17.640049648324368
150,12,7.989856297548605,16.75993237531699
150,13,7.669649805447471,17.221400778210118
150,14,8.185870479394449,16.571909167367536
150,15,8.722972972972974,16.019425675675677
150,16,9.463149078726968,15.273031825795645
150,17,6.478369801236012,18.495323200267247
150,18,13.754163362410786,10.978588421887391
150,19,14.860288534548216,9.885345482156415
150,20,16.218458933107534,8.499576629974598
150,21,17.05407586763519,7.678773204196933
150,22,17.736842105263158,6.973684210526316
150,23,18.802245250431778,5.893782383419689
151,0,14.713703099510603,4.753670473083197
151,1,15.55982905982906,3.9239316239316238
151,2,16.112271540469973,3.379460400348129
151,3,16.44212358572672,3.050478677110531
151,4,15.270042194092827,4.2784810126582276
151,5,16.742957746478872,2.76056338028169
151,6,16.85485307212823,2.6322350845948352
151,7,16.281442392260335,3.2040457343887425
151,8,15.454545454545455,3.9965034965034967
151,9,13.851666666666667,5.575
151,10,12.277015437392796,7.216981132075472
151,11,5.810095159288374,13.944145635084816
151,12,9.981403212172443,9.520710059171599
151,13,10.67509727626459,7.03852140077821
151,14,9.262405382674517,10.253153910849454
151,15,10.108108108108109,9.39527027027027
151,16,10.936348408710218,8.56030150753769
151,17,16.438784032069485,3.5108568565224654
151,18,11.517842981760507,7.956383822363204
151,19,12.694001518602885,6.74791192103265
151,20,12.96528365791702,6.537679932260796
151,21,13.520581113801454,5.990314769975787
151,22,13.686757215619695,5.791171477079796
151,23,13.905008635578584,5.576856649395509
152,0,4.8164763458401305,9.384991843393149
152,1,3.4128205128205127,10.76837606837607
152,2,2.741514360313316,11.43864229765013
152,3,2.487380330722367,11.676240208877285
152,4,1.908579465541491,12.413502109704641
152,5,2.381161971830986,11.77112676056338
152,6,2.26179875333927,11.883348174532502
152,7,1.8478452066842568,12.282321899736148
152,8,1.2473776223776223,12.918706293706293
152,9,1.8783333333333334,12.3275
152,10,2.292452830188679,11.879073756432247
152,11,1.4886222589987588,11.05709557302441
152,12,3.4725274725274726,10.711749788672865
152,13,3.428793774319066,11.197276264591439
152,14,4.347350714886459,9.851976450798992
152,15,5.391047297297297,8.800675675675675
152,16,5.660804020100502,8.536850921273032
152,17,12.229831301152498,2.6898279605812596
152,18,6.493259318001586,7.734337827121332
152,19,7.605163249810174,6.54290053151101
152,20,8.751058425063505,5.420829805249788
152,21,9.717514124293785,4.490718321226796
152,22,9.124787775891342,5.033106960950764
152,23,7.450777202072539,6.689982728842833
153,0,5.262642740619902,18.442088091353998
153,1,6.035042735042735,17.64786324786325
153,2,6.342906875543951,17.34029590948651
153,3,6.4986945169712795,17.182767624020887
153,4,6.867088607594937,16.848101265822784
153,5,6.389084507042254,17.297535211267604
153,6,6.253784505788068,17.44434550311665
153,7,6.34740545294635,17.354441512752857
153,8,7.219405594405594,16.48951048951049
153,9,5.72,18.0025
153,10,6.558319039451115,17.12264150943396
153,11,7.5618535374431115,16.284236657012826
153,12,5.950972104818258,17.763313609467456
153,13,9.846303501945526,14.02295719844358
153,14,4.457527333894029,19.249789739276704
153,15,6.632601351351352,17.07010135135135
153,16,7.59212730318258,16.103015075376884
153,17,11.838650409219976,12.128779021212628
153,18,10.059476605868358,13.643140364789849
153,19,10.596051632498101,13.104783599088838
153,20,9.156646909398814,14.508890770533446
153,21,5.66182405165456,18.046004842615012
153,22,4.992359932088285,18.703735144312393
153,23,5.080310880829016,18.610535405872195
154,0,9.228384991843393,5.480424143556281
154,1,9.452136752136752,5.247863247863248
154,2,9.690165361183638,5.006962576153176
154,3,9.664926022628373,5.03568320278503
154,4,9.046413502109704,5.70323488045007
154,5,9.857394366197184,4.83362676056338
154,6,9.77560106856634,4.922528940338379
154,7,9.442392260334213,5.260334212840809
154,8,8.320804195804195,6.4073426573426575
154,9,6.995,7.618333333333333
154,10,5.825042881646655,8.901372212692968
154,11,2.5655771617707903,12.311543235415805
154,12,5.266272189349112,9.486897717666949
154,13,3.2077821011673153,11.687548638132295
154,14,7.052985702270816,7.716568544995795
154,15,7.64695945945946,7.120777027027027
154,16,8.115577889447236,6.649916247906198
154,17,8.944880574578253,6.031150826791381
154,18,8.689928628072957,5.842981760507533
154,19,9.621108580106302,5.142748671222475
154,20,9.323454699407282,5.395427603725656
154,21,9.326876513317192,5.393866020984665
154,22,9.65874363327674,5.046689303904923
154,23,9.510362694300518,5.203799654576857
155,0,10.234133790737564,8.194682675814752
155,1,9.561261261261262,8.923423423423424
155,2,8.919266055045872,9.576146788990826
155,3,8.494949494949495,9.985307621671257
155,4,8.27165932452276,10.389867841409691
155,5,8.259293680297398,10.221189591078067
155,6,8.318908748824082,10.143932267168392
155,7,8.116063138347261,10.278551532033426
155,8,8.494020239190432,9.927322907083717
155,9,8.113636363636363,10.344405594405595
155,10,7.269369369369369,11.199099099099099
155,11,10.116052520118593,9.15120711562897
155,12,7.6228926353149955,10.778172138420585
155,13,5.842482100238663,13.408114558472553
155,14,7.138570167696381,11.228596646072374
155,15,7.636524822695035,10.72695035460993
155,16,8.037785588752197,10.332161687170474
155,17,18.040275213962076,1.8054203725457292
155,18,9.891286307053942,8.44149377593361
155,19,4.505088578967207,4.336600075386355
155,20,11.431757359500446,7.008920606601249
155,21,11.997455470737913,6.455470737913486
155,22,11.426654740608228,7.0500894454382825
155,23,11.058287795992713,7.397085610200365
156,0,8.442088091353996,5.782218597063622
156,1,7.1461538461538465,7.042735042735043
156,2,6.362053959965187,7.818973020017406
156,3,5.909486510008703,8.2532637075718
156,4,5.640646976090014,8.680028129395218
156,5,5.481514084507042,8.67693661971831
156,6,5.863757791629563,8.292965271593944
156,7,5.3597185576077395,8.82849604221636
156,8,3.6486013986013988,10.561188811188812
156,9,3.81,10.428333333333333
156,10,3.6337907375643224,10.567753001715266
156,11,1.8887050062060406,12.736036408771204
156,12,3.8588334742180894,10.37700760777684
156,13,6.8284046692607,7.818677042801556
156,14,4.571909167367536,9.682085786375104
156,15,5.423986486486487,8.83108108108108
156,16,6.0871021775544385,8.152428810720268
156,17,13.282111241022214,1.6430599632537164
156,18,8.125297383029341,6.164948453608248
156,19,8.675018982536066,5.629460895975702
156,20,8.902624894157494,5.320914479254869
156,21,9.308313155770783,4.940274414850686
156,22,9.51188455008489,4.709677419354839
156,23,9.170120898100173,5.006044905008635
157,0,7.420065252854813,12.517128874388254
157,1,7.902564102564103,12.026495726495726
157,2,8.132288946910357,11.801566579634464
157,3,8.17580504786771,11.755439512619668
157,4,7.979606188466948,11.888185654008439
157,5,7.852112676056338,12.081866197183098
157,6,7.872662511130899,12.058771148708816
157,7,7.315743183817062,12.61565523306948
157,8,5.673076923076923,14.267482517482517
157,9,4.805833333333333,15.140833333333333
157,10,4.753001715265866,15.183533447684392
157,11,3.226313611915598,16.742656185353745
157,12,4.4843617920540995,15.448013524936602
157,13,4.587548638132295,15.38171206225681
157,14,4.389402859545837,15.545836837678722
157,15,4.972972972972973,14.95945945945946
157,16,5.153266331658291,14.77638190954774
157,17,2.266577584766995,17.726490729914815
157,18,4.441712926249009,15.505947660586836
157,19,5.694760820045558,14.261199696279423
157,20,5.066892464013548,14.88060965283658
157,21,6.147699757869249,13.799031476997579
157,22,7.106112054329372,12.83955857385399
157,23,7.599309153713299,12.344559585492227
158,0,7.915986949429038,6.99836867862969
158,1,8.072649572649572,6.832478632478632
158,2,8.214099216710183,6.6945169712793735
158,3,8.280243690165362,6.628372497824195
158,4,7.590717299578059,7.336146272855133
158,5,8.071302816901408,6.837147887323944
158,6,8.193232413178984,6.714158504007123
158,7,7.955145118733509,6.933157431838171
158,8,8.027097902097902,6.866258741258742
158,9,7.86,7.045
158,10,7.985420240137222,6.910806174957118
158,11,4.88539511791477,10.066197765825404
158,12,8.27134404057481,6.644970414201183
158,13,5.823735408560311,9.13579766536965
158,14,9.940285954583684,4.959629941126997
158,15,10.61739864864865,4.277871621621622
158,16,10.568676716917922,4.326633165829146
158,17,10.03399031234341,4.956071488224486
158,18,9.7390959555908,5.162569389373513
158,19,10.225512528473804,4.689445709946849
158,20,9.492802709568162,5.416596104995766
158,21,9.03954802259887,5.879741727199354
158,22,9.277589134125636,5.636672325976231
158,23,8.707253886010363,6.2072538860103625
159,0,12.920065252854812,3.9184339314845023
159,1,13.448717948717949,3.388888888888889
159,2,13.867711053089643,2.968668407310705
159,3,14.091383812010443,2.740644038294169
159,4,12.79676511954993,4.064697609001406
159,5,13.96919014084507,2.851232394366197
159,6,14.220837043633125,2.601959038290294
159,7,13.475813544415127,3.341248900615655
159,8,12.285839160839162,4.543706293706293
159,9,9.881666666666666,6.968333333333334
159,10,8.090909090909092,8.775300171526586
159,11,8.492345883326438,8.454282167976832
159,12,6.89687235841082,9.976331360946746
159,13,10.323346303501946,6.6194552529182875
159,14,8.063078216989066,8.813288477712364
159,15,8.607263513513514,8.264358108108109
159,16,9.359296482412061,7.515912897822446
159,17,9.95256388842492,5.230666443961917
159,18,10.072957969865186,6.7930214115781125
159,19,10.36826119969628,6.4882308276385725
159,20,11.300592718035563,5.539373412362405
159,21,11.813559322033898,5.033091202582728
159,22,12.64855687606112,4.191850594227504
159,23,12.85146804835924,3.981865284974093
160,0,15.851549755301795,4.061990212071779
160,1,16.736752136752138,3.175213675213675
160,2,17.17841601392515,2.729329852045257
160,3,17.52567449956484,2.38207136640557
160,4,17.551336146272856,2.3748241912798873
160,5,17.97711267605634,1.9286971830985915
160,6,17.94300979519145,1.95013357079252
160,7,17.38258575197889,2.523306948109059
160,8,14.722902097902098,5.187062937062937
160,9,11.691666666666666,8.194166666666666
160,10,9.98885077186964,9.88679245283019
160,11,8.909805544062888,11.048820852296235
160,12,8.247675401521555,11.683009298393914
160,13,11.059922178988327,8.908560311284047
160,14,9.059714045416316,10.871320437342304
160,15,9.63597972972973,10.297297297297296
160,16,9.953098827470686,9.97571189279732
160,17,15.47544680140304,4.515366627693336
160,18,11.203806502775574,8.715305313243457
160,19,12.316628701594533,7.613515565679575
160,20,13.469093988145639,6.443691786621507
160,21,14.010492332526232,5.905569007263923
160,22,14.53565365025467,5.376910016977929
160,23,15.037996545768566,4.872193436960276
161,0,10.52446982055465,4.32300163132137
161,1,10.85982905982906,3.988888888888889
161,2,11.17580504786771,3.6736292428198434
161,3,11.409921671018276,3.4508268059181897
161,4,10.644163150492265,4.231364275668073
161,5,11.56161971830986,3.2860915492957745
161,6,11.528049866429207,3.334817453250223
161,7,10.817941952506596,4.029023746701847
161,8,9.436188811188812,5.402972027972028
161,9,8.399166666666666,6.418333333333333
161,10,7.37221269296741,7.481132075471698
161,11,3.6772858916011586,11.25568887050062
161,12,6.288250211327134,8.583262890955199
161,13,4.882879377431907,10.055252918287938
161,14,7.835996635828427,7.031118587047939
161,15,7.908783783783784,6.953547297297297
161,16,7.880234505862647,6.988274706867672
161,17,11.649991648571906,3.3360614665107735
161,18,8.503568596352101,6.308485329103886
161,19,8.644646924829157,6.225512528473804
161,20,9.720575783234548,5.140558848433531
161,21,9.998385794995965,4.857949959644875
161,22,10.00848896434635,4.83616298811545
161,23,9.950777202072539,4.895509499136442
162,0,10.18678629690049,7.67699836867863
162,1,10.146153846153846,7.711965811965812
162,2,10.578764142732812,7.276762402088773
162,3,10.609225413402958,7.252393385552654
162,4,9.40014064697609,8.5070323488045
162,5,10.352992957746478,7.509683098591549
162,6,10.337488869100623,7.524487978628673
162,7,10.61565523306948,7.263852242744063
162,8,12.48513986013986,5.386363636363637
162,9,13.094166666666666,4.785833333333334
162,10,12.560891938250428,5.269296740994855
162,11,12.86512205213074,5.057509309060819
162,12,11.306846999154692,6.548605240912933
162,13,9.006225680933852,8.936964980544747
162,14,11.48444070647603,6.3818334735071485
162,15,11.885135135135135,5.978885135135135
162,16,11.65996649916248,6.198492462311558
162,17,11.845665608819107,6.141473191915818
162,18,9.263283108643934,8.620142743854084
162,19,9.801822323462414,8.09111617312073
162,20,9.423370025402201,8.459779847586791
162,21,9.698950766747377,8.184019370460048
162,22,10.381154499151103,7.49660441426146
162,23,10.198618307426598,7.664939550949914
163,0,6.16557911908646,13.65089722675367
163,1,5.953846153846154,13.860683760683761
163,2,5.873803307223673,13.932985204525675
163,3,5.721496953872933,14.096605744125327
163,4,5.334739803094234,14.525316455696203
163,5,5.392605633802817,14.44718309859155
163,6,5.977738201246661,13.868210151380232
163,7,6.743183817062445,13.09410729991205
163,8,8.037587412587413,11.812937062937063
163,9,8.488333333333333,11.364166666666666
163,10,9.870497427101201,9.95540308747856
163,11,14.87836160529582,5.042614811750103
163,12,13.590870667793745,6.21978021978022
163,13,17.61945525291829,2.290272373540856
163,14,15.557611438183347,4.234650967199327
163,15,15.760135135135135,4.016891891891892
163,16,15.11892797319933,4.6373534338358455
163,17,16.62485385000835,3.351929179889761
163,18,10.569389373513085,9.212529738302933
163,19,9.020501138952165,10.771450265755504
163,20,8.48856900931414,11.29974597798476
163,21,7.785310734463277,12.033898305084746
163,22,7.818336162988116,11.983870967741936
163,23,7.2547495682210705,12.55181347150259
164,0,6.190048939641109,10.606035889070148
164,1,5.461538461538462,11.32905982905983
164,2,4.942558746736292,11.838990426457789
164,3,4.751958224543081,12.03916449086162
164,4,4.140646976090014,12.672292545710267
164,5,4.863556338028169,11.940140845070422
164,6,5.148708815672307,11.65093499554764
164,7,5.621811785400176,11.189094107299912
164,8,6.531468531468532,10.27972027972028
164,9,7.164166666666667,9.659166666666666
164,10,7.9888507718696395,8.818181818181818
164,11,8.726106743897393,8.179147703764999
164,12,10.80050718512257,6.025359256128487
164,13,13.880544747081712,2.5249027237354085
164,14,12.568544995794786,4.258200168208579
164,15,12.52195945945946,4.296452702702703
164,16,12.073701842546063,4.728643216080402
164,17,10.092533823283782,6.885668949390346
164,18,9.783505154639176,7.002379064234734
164,19,9.072892938496583,7.7251328777524675
164,20,7.742591024555462,9.044877222692634
164,21,7.221953188054883,9.572235673930589
164,22,6.880305602716469,9.906621392190154
164,23,6.550949913644214,10.234024179620034
165,0,7.3931484502446985,12.315660685154976
165,1,7.242735042735043,12.453846153846154
165,2,6.854656222802437,12.833768494342907
165,3,6.432550043516101,13.255874673629243
165,4,6.665260196905766,13.070323488045007
165,5,6.001760563380282,13.684859154929578
165,6,6.117542297417631,13.579697239536955
165,7,6.384344766930519,13.311345646437994
165,8,6.813811188811189,12.903846153846153
165,9,7.295,12.38
165,10,8.55917667238422,11.160377358490566
165,11,12.35705419942077,7.491932147290029
165,12,11.324598478444631,8.389687235841082
165,13,16.59260700389105,3.2809338521400777
165,14,14.143818334735071,5.557611438183347
165,15,14.736486486486486,4.955236486486487
165,16,14.634840871021776,5.072026800670017
165,17,17.587188909303492,2.382912978119258
165,18,11.578905630452022,8.001586042823156
165,19,10.625664388762338,9.081245254365983
165,20,8.66553767993226,11.010160880609654
165,21,7.4891041162227605,12.217110573042776
165,22,7.3395585738539895,12.35483870967742
165,23,7.130397236614853,12.562176165803109
166,0,9.605220228384992,5.213703099510604
166,1,10.252991452991454,4.561538461538461
166,2,10.52219321148825,4.295909486510009
166,3,10.48651000870322,4.33420365535248
166,4,9.891701828410689,4.9451476793248945
166,5,10.483274647887324,4.336267605633803
166,6,10.264470169189671,4.55120213713268
166,7,9.455584872471416,5.371152154793315
166,8,8.147727272727273,6.648601398601398
166,9,7.435833333333333,7.338333333333333
166,10,6.569468267581475,8.204116638078903
166,11,3.439387670666115,11.458833264377327
166,12,5.862214708368555,8.9374471682164
166,13,5.668093385214008,9.245525291828793
166,14,8.131202691337258,6.68376787216148
166,15,8.919763513513514,5.886824324324325
166,16,9.252931323283082,5.556113902847571
166,17,6.29948221145816,7.779271755470186
166,18,8.292624900872324,6.410785091197463
166,19,7.874715261958998,6.955960516324981
166,20,7.687552921253175,7.114309906858594
166,21,8.09685230024213,6.715092816787732
166,22,8.612054329371817,6.202037351443124
166,23,8.975820379965457,5.83678756476684
167,0,6.765089722675367,12.962479608482871
167,1,6.816239316239316,12.876923076923077
167,2,6.845953002610966,12.838120104438643
167,3,6.677110530896432,12.994778067885118
167,4,6.638537271448664,13.113220815752461
167,5,6.571302816901408,13.10387323943662
167,6,6.787177203918077,12.869991095280499
167,7,7.334212840809147,12.363236587510993
167,8,8.549825174825175,11.214160839160838
167,9,9.340833333333334,10.4475
167,10,10.15951972555746,9.585763293310464
167,11,7.846090194455937,12.045097227968556
167,12,12.061707523245985,7.679628064243449
167,13,14.831906614785993,5.043579766536965
167,14,14.533221194280909,5.19932716568545
167,15,14.74239864864865,4.9949324324324325
167,16,14.575376884422111,5.123115577889447
167,17,13.04459662602305,5.123851678637047
167,18,11.32355273592387,8.444885011895321
167,19,9.34927866362946,10.398633257403189
167,20,7.076206604572397,12.662150719729043
167,21,6.167070217917676,13.598062953995157
167,22,6.061969439728353,13.685059422750424
167,23,6.182210708117444,13.548359240069084
168,0,6.660377358490566,7.752021563342318
168,1,7.245901639344262,7.1530054644808745
168,2,7.881868131868132,6.684065934065934
168,3,8.082644628099173,6.363636363636363
168,4,6.080168776371308,5.4261603375527425
168,5,7.538251366120218,6.868852459016393
168,6,7.048433048433049,7.316239316239316
168,7,6.430939226519337,7.919889502762431
168,8,6.224376731301939,8.168975069252078
168,9,5.995,8.4675
168,10,5.983606557377049,8.480874316939891
168,11,2.060718711276332,12.808550185873607
168,12,5.959785522788204,8.471849865951743
168,13,2.2877358490566038,12.587853773584905
168,14,7.878706199460916,6.498652291105121
168,15,8.908108108108108,5.345945945945946
168,16,9.633689839572192,4.580213903743315
168,17,7.690595945739979,5.053497942386831
168,18,8.98868778280543,5.479638009049774
168,19,8.269155206286836,6.2671905697445975
168,20,8.076294277929156,6.302452316076295
168,21,7.547425474254743,6.831978319783198
168,22,7.095108695652174,7.301630434782608
168,23,6.512676056338028,7.881690140845071
169,0,7.226753670473083,11.16557911908646
169,1,6.967521367521368,11.441880341880342
169,2,7.234116623150566,11.18189730200174
169,3,7.4281984334203655,10.979982593559617
169,4,6.928973277074543,11.40225035161744
169,5,7.735035211267606,10.684859154929578
169,6,7.599287622439893,10.796081923419413
169,7,7.271767810026385,11.115215479331574
169,8,7.331293706293707,11.053321678321678
169,9,8.065833333333334,10.394166666666667
169,10,8.299313893653517,10.122641509433961
169,11,8.392635498551924,10.843194042201075
169,12,9.56043956043956,8.847844463229078
169,13,8.2136186770428,11.00544747081712
169,14,11.657695542472666,6.751051303616484
169,15,12.39358108108108,6.019425675675675
169,16,12.274706867671691,6.129815745393635
169,17,12.81835643895106,7.023133455820945
169,18,10.171292624900872,8.297383029341793
169,19,9.578587699316628,8.984054669703873
169,20,7.48264182895851,10.90008467400508
169,21,6.8458434221146085,11.537530266343826
169,22,6.49490662139219,11.915110356536502
169,23,6.607944732297064,11.792746113989637
170,0,11.536704730831975,8.235725938009788
170,1,11.832478632478633,7.936752136752137
170,2,12.311575282854657,7.4516971279373365
170,3,12.65361183637946,7.100087032201914
170,4,12.454992967651195,7.330520393811533
170,5,13.088908450704226,6.65580985915493
170,6,12.452359750667854,7.29919857524488
170,7,11.232189973614776,8.521547933157432
170,8,10.789335664335665,9.0
170,9,10.916666666666666,8.7275
170,10,11.168953687821613,8.606346483704975
170,11,6.135291683905669,13.757964418700869
170,12,11.887573964497042,7.884192730346577
170,13,8.689494163424124,11.205836575875486
170,14,13.566021867115223,6.211942809083263
170,15,14.256756756756756,5.517736486486487
170,16,14.12395309882747,5.655778894472362
170,17,18.434023718055787,1.5440120260564556
170,18,11.996827914353688,7.516256938937351
170,19,12.787395596051633,7.005315110098709
170,20,11.608806096528365,8.17696867061812
170,21,11.14043583535109,8.640839386602098
170,22,11.039898132427844,8.724957555178268
170,23,11.132987910189982,8.635578583765112
171,0,12.406199021207177,2.5513866231647633
