Direction,Number,Active,Free_bici,Free_stand,Total_stands,Ticket,Update_date,Latitude,Longitude,Folder_datetime
Alfahuir - Duque de Mandas,127,1,12,8,20,0,2025-04-30 23:39:59,39.49059138177909,-0.3644463333304693,2025-04-30 23:45:04
Alfahuir - Duque de Mandas,127,1,12,8,20,0,2025-04-30 23:19:46,39.49059138177909,-0.3644463333304693,2025-04-30 23:30:06
Alfahuir - Peñiscola,128,1,5,20,25,0,2025-04-30 23:50:05,39.48876637693274,-0.367544345093534,2025-05-01 00:00:25
Alfahuir - Peñiscola,128,1,5,20,25,0,2025-04-30 23:39:59,39.48876637693274,-0.367544345093534,2025-04-30 23:45:04
Alfahuir - Peñiscola,128,1,5,20,25,0,2025-04-30 23:19:46,39.48876637693274,-0.367544345093534,2025-04-30 23:30:06
Almazora - Benimuslem,129,1,1,18,20,0,2025-04-30 23:50:05,39.48597536908952,-0.3699453557741905,2025-05-01 00:00:25
Almazora - Benimuslem,129,1,1,18,20,0,2025-04-30 23:39:59,39.48597536908952,-0.3699453557741905,2025-04-30 23:45:04
Almazora - Benimuslem,129,1,1,18,20,0,2025-04-30 23:19:46,39.48597536908952,-0.3699453557741905,2025-04-30 23:30:06
Convento Carmelitas - Alboraya,130,1,9,6,15,0,2025-04-30 23:50:05,39.483238360081586,-0.370210358642677,2025-05-01 00:00:25
Convento Carmelitas - Alboraya,130,1,9,6,15,0,2025-04-30 23:39:59,39.483238360081586,-0.370210358642677,2025-04-30 23:45:04
Convento Carmelitas - Alboraya,130,1,7,8,15,0,2025-04-30 23:19:46,39.483238360081586,-0.370210358642677,2025-04-30 23:30:06
"CALLE SANTA AMALIA  2, esquina POETA BODRIA",131,1,3,17,20,0,2025-04-30 23:50:05,39.48141722170027,-0.3729122732215235,2025-05-01 00:00:25
"CALLE SANTA AMALIA  2, esquina POETA BODRIA",131,1,3,17,20,0,2025-04-30 23:39:59,39.48141722170027,-0.3729122732215235,2025-04-30 23:45:04
"CALLE SANTA AMALIA  2, esquina POETA BODRIA",131,1,1,19,20,0,2025-04-30 23:19:46,39.48141722170027,-0.3729122732215235,2025-04-30 23:30:06
Platero Suárez - Milagrosa,132,1,15,0,15,0,2025-04-30 23:50:05,39.48528636793778,-0.3734343681182198,2025-05-01 00:00:25
Platero Suárez - Milagrosa,132,1,15,0,15,0,2025-04-30 23:39:59,39.48528636793778,-0.3734343681182198,2025-04-30 23:45:04
Platero Suárez - Milagrosa,132,1,15,0,15,0,2025-04-30 23:19:46,39.48528636793778,-0.3734343681182198,2025-04-30 23:30:06
Alfambra - Poeta Monmeneu,133,1,13,2,15,0,2025-04-30 23:50:05,39.48275636079257,-0.3758823782702375,2025-05-01 00:00:25
Alfambra - Poeta Monmeneu,133,1,13,2,15,0,2025-04-30 23:39:59,39.48275636079257,-0.3758823782702375,2025-04-30 23:45:04
Alfambra - Poeta Monmeneu,133,1,12,3,15,0,2025-04-30 23:19:46,39.48275636079257,-0.3758823782702375,2025-04-30 23:30:06
Maximiliano Thous - Luz Casanova,134,1,7,13,20,0,2025-04-30 23:50:05,39.48765637635625,-0.3733393651320896,2025-05-01 00:00:25
Maximiliano Thous - Luz Casanova,134,1,5,15,20,0,2025-04-30 23:39:59,39.48765637635625,-0.3733393651320896,2025-04-30 23:45:04
Maximiliano Thous - Luz Casanova,134,1,5,15,20,0,2025-04-30 23:19:46,39.48765637635625,-0.3733393651320896,2025-04-30 23:30:06
Constitución - Reus,135,1,16,4,20,0,2025-04-30 23:50:05,39.48570237196362,-0.3785013847815641,2025-05-01 00:00:25
Constitución - Reus,135,1,15,5,20,0,2025-04-30 23:39:59,39.48570237196362,-0.3785013847815641,2025-04-30 23:45:04
Constitución - Reus,135,1,13,7,20,0,2025-04-30 23:19:46,39.48570237196362,-0.3785013847815641,2025-04-30 23:30:06
Economista Gay - Constitución,136,1,9,11,20,0,2025-04-30 23:50:05,39.48994138447594,-0.3756103716680802,2025-05-01 00:00:25
Economista Gay - Constitución,136,1,9,11,20,0,2025-04-30 23:39:59,39.48994138447594,-0.3756103716680802,2025-04-30 23:45:04
Economista Gay - Constitución,136,1,7,13,20,0,2025-04-30 23:19:46,39.48994138447594,-0.3756103716680802,2025-04-30 23:30:06
Economista Gay - Luis Crumiere,137,1,4,16,20,0,2025-04-30 23:50:05,39.48903338344832,-0.3798963873712934,2025-05-01 00:00:25
Economista Gay - Luis Crumiere,137,1,4,16,20,0,2025-04-30 23:39:59,39.48903338344832,-0.3798963873712934,2025-04-30 23:45:04
Economista Gay - Luis Crumiere,137,1,4,16,20,0,2025-04-30 23:19:46,39.48903338344832,-0.3798963873712934,2025-04-30 23:30:06
San Pancracio - Periodista Llorente,138,1,3,17,20,0,2025-04-30 23:50:05,39.48819038284581,-0.3842224020748283,2025-05-01 00:00:25
San Pancracio - Periodista Llorente,138,1,3,17,20,0,2025-04-30 23:39:59,39.48819038284581,-0.3842224020748283,2025-04-30 23:45:04
San Pancracio - Periodista Llorente,138,1,3,17,20,0,2025-04-30 23:19:46,39.48819038284581,-0.3842224020748283,2025-04-30 23:30:06
Reus - Alquería de la Estrella,139,1,13,2,15,0,2025-04-30 23:50:05,39.48570637409792,-0.3828733999571918,2025-05-01 00:00:25
Reus - Alquería de la Estrella,139,1,13,2,15,0,2025-04-30 23:39:59,39.48570637409792,-0.3828733999571918,2025-04-30 23:45:04
Reus - Alquería de la Estrella,139,1,11,4,15,0,2025-04-30 23:19:46,39.48570637409792,-0.3828733999571918,2025-04-30 23:30:06
Campanar - Nicasio Benlloch,140,1,13,7,20,0,2025-04-30 23:50:05,39.48800438494039,-0.3896004206542252,2025-05-01 00:00:25
Campanar - Nicasio Benlloch,140,1,13,7,20,0,2025-04-30 23:39:59,39.48800438494039,-0.3896004206542252,2025-04-30 23:45:04
Campanar - Nicasio Benlloch,140,1,13,7,20,0,2025-04-30 23:19:46,39.48800438494039,-0.3896004206542252,2025-04-30 23:30:06
Gregorio Gea - Padre Ferris,141,1,6,14,20,0,2025-04-30 23:50:05,39.483268367245344,-0.3851564091174212,2025-05-01 00:00:25
Gregorio Gea - Padre Ferris,141,1,5,15,20,0,2025-04-30 23:39:59,39.483268367245344,-0.3851564091174212,2025-04-30 23:45:04
Gregorio Gea - Padre Ferris,141,1,5,15,20,0,2025-04-30 23:19:46,39.483268367245344,-0.3851564091174212,2025-04-30 23:30:06
Gregorio Gea - Profesor Beltrán Báguena,142,1,1,24,25,0,2025-04-30 23:50:05,39.48192036501599,-0.3896594261794354,2025-05-01 00:00:25
Gregorio Gea - Profesor Beltrán Báguena,142,1,1,24,25,0,2025-04-30 23:39:59,39.48192036501599,-0.3896594261794354,2025-04-30 23:45:04
Gregorio Gea - Profesor Beltrán Báguena,142,1,1,24,25,0,2025-04-30 23:19:46,39.48192036501599,-0.3896594261794354,2025-04-30 23:30:06
Pio XII - Menéndez PIdal (Nuevo Centro),143,1,0,30,30,0,2025-04-30 23:50:05,39.4795373575288,-0.3909364324170816,2025-05-01 00:00:25
Pio XII - Menéndez PIdal (Nuevo Centro),143,1,0,30,30,0,2025-04-30 23:39:59,39.4795373575288,-0.3909364324170816,2025-04-30 23:45:04
Pio XII - Menéndez PIdal (Nuevo Centro),143,1,0,30,30,0,2025-04-30 23:19:46,39.4795373575288,-0.3909364324170816,2025-04-30 23:30:06
Marqués de San Juan - Diputat Lluís Lucía,144,1,4,11,15,0,2025-04-30 23:50:05,39.4787793569025,-0.3954804480408008,2025-05-01 00:00:25
Marqués de San Juan - Diputat Lluís Lucía,144,1,5,10,15,0,2025-04-30 23:39:59,39.4787793569025,-0.3954804480408008,2025-04-30 23:45:04
Marqués de San Juan - Diputat Lluís Lucía,144,1,6,9,15,0,2025-04-30 23:19:46,39.4787793569025,-0.3954804480408008,2025-04-30 23:30:06
Plaza Badajoz,145,1,12,3,15,0,2025-04-30 23:50:05,39.48154736759815,-0.398395456094638,2025-05-01 00:00:25
Plaza Badajoz,145,1,12,3,15,0,2025-04-30 23:39:59,39.48154736759815,-0.398395456094638,2025-04-30 23:45:04
Plaza Badajoz,145,1,12,3,15,0,2025-04-30 23:19:46,39.48154736759815,-0.398395456094638,2025-04-30 23:30:06
Av. Campanar (La Fe),146,1,17,9,26,1,2024-09-09 20:44:18,39.48511037548845,-0.3909524281114989,2024-10-02 00:15:01
Av. Campanar (La Fe),146,1,17,9,26,1,2024-09-09 20:44:18,39.48511037548845,-0.3909524281114989,2024-10-02 00:30:02
Av. Campanar (La Fe),146,1,17,9,26,1,2024-09-09 20:44:18,39.48511037548845,-0.3909524281114989,2024-10-02 00:45:03
Pie de la Cruz - Rejas,147,1,0,14,15,0,2025-04-30 23:50:05,39.47320133107913,-0.3802074001545322,2025-05-01 00:00:25
Pie de la Cruz - Rejas,147,1,0,14,15,0,2025-04-30 23:39:59,39.47320133107913,-0.3802074001545322,2025-04-30 23:45:04
Pie de la Cruz - Rejas,147,1,1,13,15,0,2025-04-30 23:19:46,39.47320133107913,-0.3802074001545322,2025-04-30 23:30:06
C/Xàtiva 30-32,148,1,0,15,35,0,2025-04-30 23:50:05,39.46714522461298,-0.3753782937388751,2025-05-01 00:00:25
C/Xàtiva 30-32,148,1,1,14,35,0,2025-04-30 23:39:59,39.46714522461298,-0.3753782937388751,2025-04-30 23:45:04
C/Xàtiva 30-32,148,1,3,12,35,0,2025-04-30 23:19:46,39.46714522461298,-0.3753782937388751,2025-04-30 23:30:06
Peris y Valero - Salamanca,149,1,15,5,20,0,2025-04-30 23:50:05,39.462934287947085,-0.3617953460049966,2025-05-01 00:00:25
Peris y Valero - Salamanca,149,1,16,4,20,0,2025-04-30 23:39:59,39.462934287947085,-0.3617953460049966,2025-04-30 23:45:04
Peris y Valero - Salamanca,149,1,17,3,20,0,2025-04-30 23:19:46,39.462934287947085,-0.3617953460049966,2025-04-30 23:30:06
Manuel Candela - Rodriguez de Cepeda,150,1,23,2,25,0,2025-04-30 23:50:05,39.46772129856667,-0.350609303645443,2025-05-01 00:00:25
Manuel Candela - Rodriguez de Cepeda,150,1,25,0,25,0,2025-04-30 23:39:59,39.46772129856667,-0.350609303645443,2025-04-30 23:45:04
Manuel Candela - Rodriguez de Cepeda,150,1,25,0,25,0,2025-04-30 23:19:46,39.46772129856667,-0.350609303645443,2025-04-30 23:30:06
Jerónimo Monsoriu - Alcalde Cano Coloma,151,1,13,6,20,0,2025-04-30 23:50:05,39.464669282422186,-0.3371172603142122,2025-05-01 00:00:25
Jerónimo Monsoriu - Alcalde Cano Coloma,151,1,13,6,20,0,2025-04-30 23:39:59,39.464669282422186,-0.3371172603142122,2025-04-30 23:45:04
Jerónimo Monsoriu - Alcalde Cano Coloma,151,1,16,3,20,0,2025-04-30 23:19:46,39.464669282422186,-0.3371172603142122,2025-04-30 23:30:06
Reina Doña María - Cádiz,152,1,13,2,15,0,2025-04-30 23:50:05,39.460925286769694,-0.3727053849231208,2025-05-01 00:00:25
Reina Doña María - Cádiz,152,1,12,3,15,0,2025-04-30 23:39:59,39.460925286769694,-0.3727053849231208,2025-04-30 23:45:04
Reina Doña María - Cádiz,152,1,13,2,15,0,2025-04-30 23:19:46,39.460925286769694,-0.3727053849231208,2025-04-30 23:30:06
Llano de la Zaidía - Doctor Olóriz,153,1,5,19,24,0,2025-04-30 23:50:05,39.48305822805289,-0.3805912745331588,2025-05-01 00:00:25
Llano de la Zaidía - Doctor Olóriz,153,1,4,20,24,0,2025-04-30 23:39:59,39.48305822805289,-0.3805912745331588,2025-04-30 23:45:04
Llano de la Zaidía - Doctor Olóriz,153,1,8,16,24,0,2025-04-30 23:19:46,39.48305822805289,-0.3805912745331588,2025-04-30 23:30:06
Pescadores - Progreso,154,1,7,8,15,0,2025-04-30 23:50:05,39.46987629622899,-0.3295542305651281,2025-05-01 00:00:25
Pescadores - Progreso,154,1,4,11,15,0,2025-04-30 23:39:59,39.46987629622899,-0.3295542305651281,2025-04-30 23:45:04
Pescadores - Progreso,154,1,3,12,15,0,2025-04-30 23:19:46,39.46987629622899,-0.3295542305651281,2025-04-30 23:30:06
Salamanca - Reina Doña Germana,155,1,0,0,20,0,2025-04-30 23:50:05,39.46495329574819,-0.3630783484267159,2025-05-01 00:00:25
Salamanca - Reina Doña Germana,155,1,0,0,20,0,2025-04-30 23:39:59,39.46495329574819,-0.3630783484267159,2025-04-30 23:45:04
Salamanca - Reina Doña Germana,155,1,0,0,20,0,2025-04-30 23:19:46,39.46495329574819,-0.3630783484267159,2025-04-30 23:30:06
Puerto Rico - Cuba,156,1,13,2,15,0,2025-04-30 23:50:05,39.46096428829767,-0.3763453968184098,2025-05-01 00:00:25
Puerto Rico - Cuba,156,1,14,1,15,0,2025-04-30 23:39:59,39.46096428829767,-0.3763453968184098,2025-04-30 23:45:04
Puerto Rico - Cuba,156,1,14,1,15,0,2025-04-30 23:19:46,39.46096428829767,-0.3763453968184098,2025-04-30 23:30:06
Pérez Galdós - Marqués de Zenete,157,1,15,5,20,0,2025-04-30 23:50:05,39.46405230416093,-0.387366432507832,2025-05-01 00:00:25
Pérez Galdós - Marqués de Zenete,157,1,15,5,20,0,2025-04-30 23:39:59,39.46405230416093,-0.387366432507832,2025-04-30 23:45:04
Pérez Galdós - Marqués de Zenete,157,1,14,6,20,0,2025-04-30 23:19:46,39.46405230416093,-0.387366432507832,2025-04-30 23:30:06
Doctor Lluch - Virgen del Sufragio,158,1,13,2,15,0,2025-04-30 23:50:05,39.46669828513057,-0.3277192268301427,2025-05-01 00:00:25
Doctor Lluch - Virgen del Sufragio,158,1,12,3,15,0,2025-04-30 23:39:59,39.46669828513057,-0.3277192268301427,2025-04-30 23:45:04
Doctor Lluch - Virgen del Sufragio,158,1,12,3,15,0,2025-04-30 23:19:46,39.46669828513057,-0.3277192268301427,2025-04-30 23:30:06
Francisco Cubells - San José de la Vega,159,1,17,0,17,0,2025-04-30 23:50:05,39.46344927686635,-0.3347222532485526,2025-05-01 00:00:25
Francisco Cubells - San José de la Vega,159,1,16,1,17,0,2025-04-30 23:39:59,39.46344927686635,-0.3347222532485526,2025-04-30 23:45:04
Francisco Cubells - San José de la Vega,159,1,15,2,17,0,2025-04-30 23:19:46,39.46344927686635,-0.3347222532485526,2025-04-30 23:30:06
José María de Haro - Justo y Pastor,160,1,18,2,20,0,2025-04-30 23:50:05,39.467336291769534,-0.3389812647099949,2025-05-01 00:00:25
José María de Haro - Justo y Pastor,160,1,19,1,20,0,2025-04-30 23:39:59,39.467336291769534,-0.3389812647099949,2025-04-30 23:45:04
José María de Haro - Justo y Pastor,160,1,19,1,20,0,2025-04-30 23:19:46,39.467336291769534,-0.3389812647099949,2025-04-30 23:30:06
Mediterráneo - Plaza Cruz de Cañamelar,161,1,11,4,15,0,2025-04-30 23:50:05,39.46796929073871,-0.3317262387298495,2025-05-01 00:00:25
Mediterráneo - Plaza Cruz de Cañamelar,161,1,9,6,15,0,2025-04-30 23:39:59,39.46796929073871,-0.3317262387298495,2025-04-30 23:45:04
Mediterráneo - Plaza Cruz de Cañamelar,161,1,10,5,15,0,2025-04-30 23:19:46,39.46796929073871,-0.3317262387298495,2025-04-30 23:30:06
Armada Española - Mariano Cuber,162,1,8,10,19,0,2025-04-30 23:50:05,39.46360427573933,-0.3297952360224295,2025-05-01 00:00:25
Armada Española - Mariano Cuber,162,1,8,10,19,0,2025-04-30 23:39:59,39.46360427573933,-0.3297952360224295,2025-04-30 23:45:04
Armada Española - Mariano Cuber,162,1,7,11,19,0,2025-04-30 23:19:46,39.46360427573933,-0.3297952360224295,2025-04-30 23:30:06
Paseo Neptuno 32-34,163,1,11,9,20,0,2025-04-30 23:50:05,39.46443727525528,-0.3234012136184579,2025-05-01 00:00:25
Paseo Neptuno 32-34,163,1,11,9,20,0,2025-04-30 23:39:59,39.46443727525528,-0.3234012136184579,2025-04-30 23:45:04
Paseo Neptuno 32-34,163,1,11,9,20,0,2025-04-30 23:19:46,39.46443727525528,-0.3234012136184579,2025-04-30 23:30:06
Pavía - Columbretes,164,1,4,13,17,0,2025-04-30 23:50:05,39.46846028903177,-0.3246342149862025,2025-05-01 00:00:25
Pavía - Columbretes,164,1,4,13,17,0,2025-04-30 23:39:59,39.46846028903177,-0.3246342149862025,2025-04-30 23:45:04
Pavía - Columbretes,164,1,8,9,17,0,2025-04-30 23:19:46,39.46846028903177,-0.3246342149862025,2025-04-30 23:30:06
Pavía - Espadán,165,1,16,3,20,0,2025-04-30 23:50:05,39.471409299035706,-0.3245702116150898,2025-05-01 00:00:25
Pavía - Espadán,165,1,16,3,20,0,2025-04-30 23:39:59,39.471409299035706,-0.3245702116150898,2025-04-30 23:45:04
Pavía - Espadán,165,1,16,3,20,0,2025-04-30 23:19:46,39.471409299035706,-0.3245702116150898,2025-04-30 23:30:06
Don Vicente Guillot - Progreso,166,1,13,2,15,0,2025-04-30 23:50:05,39.47334930757559,-0.3288112249578787,2025-05-01 00:00:25
Don Vicente Guillot - Progreso,166,1,15,0,15,0,2025-04-30 23:39:59,39.47334930757559,-0.3288112249578787,2025-04-30 23:45:04
Don Vicente Guillot - Progreso,166,1,15,0,15,0,2025-04-30 23:19:46,39.47334930757559,-0.3288112249578787,2025-04-30 23:30:06
Pavía - Acequia de la Cadena,167,1,4,16,20,0,2025-04-30 23:50:05,39.474908310742784,-0.3246102088459378,2025-05-01 00:00:25
Pavía - Acequia de la Cadena,167,1,4,16,20,0,2025-04-30 23:39:59,39.474908310742784,-0.3246102088459378,2025-04-30 23:45:04
Pavía - Acequia de la Cadena,167,1,2,18,20,0,2025-04-30 23:19:46,39.474908310742784,-0.3246102088459378,2025-04-30 23:30:06
Malvarrosa - Río Tajo,168,1,0,0,15,0,2024-09-30 17:36:02,39.47687131828106,-0.3278872186994104,2024-10-02 00:15:01
Malvarrosa - Río Tajo,168,1,0,0,15,0,2024-09-30 17:36:02,39.47687131828106,-0.3278872186994104,2024-10-02 00:30:02
Malvarrosa - Río Tajo,168,1,0,0,15,0,2024-09-30 17:36:02,39.47687131828106,-0.3278872186994104,2024-10-02 00:45:03
Pavía (Instituto Isabel de Villena),169,1,4,14,18,0,2025-04-30 23:50:05,39.47878532308192,-0.324645206348971,2025-05-01 00:00:25
Pavía (Instituto Isabel de Villena),169,1,4,14,18,0,2025-04-30 23:39:59,39.47878532308192,-0.324645206348971,2025-04-30 23:45:04
Pavía (Instituto Isabel de Villena),169,1,3,15,18,0,2025-04-30 23:19:46,39.47878532308192,-0.324645206348971,2025-04-30 23:30:06
Isabel de Villena - Mendizábal,170,1,12,8,20,0,2025-04-30 23:50:05,39.482973337910934,-0.3253342052924199,2025-05-01 00:00:25
Isabel de Villena - Mendizábal,170,1,12,8,20,0,2025-04-30 23:39:59,39.482973337910934,-0.3253342052924199,2025-04-30 23:45:04
Isabel de Villena - Mendizábal,170,1,12,8,20,0,2025-04-30 23:19:46,39.482973337910934,-0.3253342052924199,2025-04-30 23:30:06
Gran Canaria - Ingeniero Manuel Maese,171,1,14,1,15,0,2025-04-30 23:50:05,39.483060339803416,-0.3290082180620208,2025-05-01 00:00:25
Gran Canaria - Ingeniero Manuel Maese,171,1,13,2,15,0,2025-04-30 23:39:59,39.483060339803416,-0.3290082180620208,2025-04-30 23:45:04
Gran Canaria - Ingeniero Manuel Maese,171,1,11,4,15,0,2025-04-30 23:19:46,39.483060339803416,-0.3290082180620208,2025-04-30 23:30:06
Pío XII - Campanar,172,1,4,16,20,0,2025-04-30 23:50:05,39.48146236504626,-0.3933454386575609,2025-05-01 00:00:25
Pío XII - Campanar,172,1,4,16,20,0,2025-04-30 23:39:59,39.48146236504626,-0.3933454386575609,2025-04-30 23:45:04
Pío XII - Campanar,172,1,4,16,20,0,2025-04-30 23:19:46,39.48146236504626,-0.3933454386575609,2025-04-30 23:30:06
Pío XII - Monestir de Poblet,173,1,1,19,20,0,2025-04-30 23:50:05,39.484541375368174,-0.394678441209281,2025-05-01 00:00:25
Pío XII - Monestir de Poblet,173,1,1,19,20,0,2025-04-30 23:39:59,39.484541375368174,-0.394678441209281,2025-04-30 23:45:04
Pío XII - Monestir de Poblet,173,1,1,19,20,0,2025-04-30 23:19:46,39.484541375368174,-0.394678441209281,2025-04-30 23:30:06
Monduber - Peset Aleixandre,174,1,8,11,19,0,2025-04-30 23:50:05,39.489438388167024,-0.3866474095764486,2025-05-01 00:00:25
Monduber - Peset Aleixandre,174,1,8,11,19,0,2025-04-30 23:39:59,39.489438388167024,-0.3866474095764486,2025-04-30 23:45:04
Monduber - Peset Aleixandre,174,1,6,13,19,0,2025-04-30 23:19:46,39.489438388167024,-0.3866474095764486,2025-04-30 23:30:06
Juan XXIII - Domingo Gómez,175,1,7,8,15,0,2025-04-30 23:50:05,39.49258939642365,-0.3827123943333956,2025-05-01 00:00:25
Juan XXIII - Domingo Gómez,175,1,8,7,15,0,2025-04-30 23:39:59,39.49258939642365,-0.3827123943333956,2025-04-30 23:45:04
Juan XXIII - Domingo Gómez,175,1,7,8,15,0,2025-04-30 23:19:46,39.49258939642365,-0.3827123943333956,2025-04-30 23:30:06
Cno. Moncada - Pedro Patricio Mey,176,1,3,17,20,0,2025-04-30 23:50:05,39.49201739310727,-0.378853381402734,2025-05-01 00:00:25
Cno. Moncada - Pedro Patricio Mey,176,1,2,18,20,0,2025-04-30 23:39:59,39.49201739310727,-0.378853381402734,2025-04-30 23:45:04
Cno. Moncada - Pedro Patricio Mey,176,1,2,18,20,0,2025-04-30 23:19:46,39.49201739310727,-0.378853381402734,2025-04-30 23:30:06
Alcudia de Crespins - Pedro Patricio Mey,177,1,5,9,15,0,2025-04-30 23:50:05,39.493545396079504,-0.3734883620528129,2025-05-01 00:00:25
Alcudia de Crespins - Pedro Patricio Mey,177,1,5,9,15,0,2025-04-30 23:39:59,39.493545396079504,-0.3734883620528129,2025-04-30 23:45:04
Alcudia de Crespins - Pedro Patricio Mey,177,1,5,9,15,0,2025-04-30 23:19:46,39.493545396079504,-0.3734883620528129,2025-04-30 23:30:06
Reig Genovés - Ramón Contreras Mongrell,178,1,1,19,20,0,2025-04-30 23:50:05,39.49221639017785,-0.3705063522665271,2025-05-01 00:00:25
Reig Genovés - Ramón Contreras Mongrell,178,1,2,18,20,0,2025-04-30 23:39:59,39.49221639017785,-0.3705063522665271,2025-04-30 23:45:04
Reig Genovés - Ramón Contreras Mongrell,178,1,3,17,20,0,2025-04-30 23:19:46,39.49221639017785,-0.3705063522665271,2025-04-30 23:30:06
Av. de la Plata - Zapadores,179,1,15,8,23,0,2025-04-30 23:50:05,39.45547226612543,-0.3664263679263763,2025-05-01 00:00:25
Av. de la Plata - Zapadores,179,1,15,8,23,0,2025-04-30 23:39:59,39.45547226612543,-0.3664263679263763,2025-04-30 23:45:04
Av. de la Plata - Zapadores,179,1,14,9,23,0,2025-04-30 23:19:46,39.45547226612543,-0.3664263679263763,2025-04-30 23:30:06
Doctor Waksman - Nieves,180,1,15,5,20,0,2025-04-30 23:50:05,39.45602126922772,-0.3706833820688013,2025-05-01 00:00:25
Doctor Waksman - Nieves,180,1,15,5,20,0,2025-04-30 23:39:59,39.45602126922772,-0.3706833820688013,2025-04-30 23:45:04
Doctor Waksman - Nieves,180,1,14,6,20,0,2025-04-30 23:19:46,39.45602126922772,-0.3706833820688013,2025-04-30 23:30:06
"Zapadores, 23",181,1,7,8,15,0,2025-04-30 23:50:05,39.45799927509706,-0.3681913713233589,2025-05-01 00:00:25
"Zapadores, 23",181,1,7,8,15,0,2025-04-30 23:39:59,39.45799927509706,-0.3681913713233589,2025-04-30 23:45:04
"Zapadores, 23",181,1,7,8,15,0,2025-04-30 23:19:46,39.45799927509706,-0.3681913713233589,2025-04-30 23:30:06
Ausias March - Pianista Amparo Iturbi,182,1,17,4,21,0,2025-04-30 23:50:05,39.455432269344854,-0.3749653971697836,2025-05-01 00:00:25
Ausias March - Pianista Amparo Iturbi,182,1,17,4,21,0,2025-04-30 23:39:59,39.455432269344854,-0.3749653971697836,2025-04-30 23:45:04
Ausias March - Pianista Amparo Iturbi,182,1,18,3,21,0,2025-04-30 23:19:46,39.455432269344854,-0.3749653971697836,2025-04-30 23:30:06
Ausias March - Av. de la Plata,183,1,14,4,18,0,2025-04-30 23:50:05,39.45262025913349,-0.3722843899417025,2025-05-01 00:00:25
Ausias March - Av. de la Plata,183,1,14,4,18,0,2025-04-30 23:39:59,39.45262025913349,-0.3722843899417025,2025-04-30 23:45:04
Ausias March - Av. de la Plata,183,1,15,3,18,0,2025-04-30 23:19:46,39.45262025913349,-0.3722843899417025,2025-04-30 23:30:06
Bombero Ramón Duart - Hermanos Maristas,184,1,6,9,15,0,2025-04-30 23:50:05,39.45278225629358,-0.3655703663645521,2025-05-01 00:00:25
Bombero Ramón Duart - Hermanos Maristas,184,1,6,9,15,0,2025-04-30 23:39:59,39.45278225629358,-0.3655703663645521,2025-04-30 23:45:04
Bombero Ramón Duart - Hermanos Maristas,184,1,6,9,15,0,2025-04-30 23:19:46,39.45278225629358,-0.3655703663645521,2025-04-30 23:30:06
Ebanista Caselles - Ausias March,185,1,10,5,15,0,2025-04-30 23:50:05,39.45004424948915,-0.3705033850186671,2025-05-01 00:00:25
Ebanista Caselles - Ausias March,185,1,9,6,15,0,2025-04-30 23:39:59,39.45004424948915,-0.3705033850186671,2025-04-30 23:45:04
Ebanista Caselles - Ausias March,185,1,9,6,15,0,2025-04-30 23:19:46,39.45004424948915,-0.3705033850186671,2025-04-30 23:30:06
Benifairó de Valldigna - Joaquín Benlloch,186,1,5,9,14,0,2025-04-30 23:50:05,39.45039125246078,-0.3740153970137416,2025-05-01 00:00:25
Benifairó de Valldigna - Joaquín Benlloch,186,1,5,9,14,0,2025-04-30 23:39:59,39.45039125246078,-0.3740153970137416,2025-04-30 23:45:04
Benifairó de Valldigna - Joaquín Benlloch,186,1,6,8,14,0,2025-04-30 23:19:46,39.45039125246078,-0.3740153970137416,2025-04-30 23:30:06
Ángel Villena - Ausias March,187,1,1,14,15,0,2025-04-30 23:50:05,39.447960241518516,-0.3688183809361798,2025-05-01 00:00:25
Ángel Villena - Ausias March,187,1,1,14,15,0,2025-04-30 23:39:59,39.447960241518516,-0.3688183809361798,2025-04-30 23:45:04
Ángel Villena - Ausias March,187,1,1,14,15,0,2025-04-30 23:19:46,39.447960241518516,-0.3688183809361798,2025-04-30 23:30:06
Hospital Nueva Fe (consultas externas),188,1,0,40,40,0,2025-04-30 23:50:05,39.44462122517277,-0.3751583239336074,2025-05-01 00:00:25
Hospital Nueva Fe (consultas externas),188,1,0,40,40,0,2025-04-30 23:39:59,39.44462122517277,-0.3751583239336074,2025-04-30 23:45:04
Hospital Nueva Fe (consultas externas),188,1,0,40,40,0,2025-04-30 23:19:46,39.44462122517277,-0.3751583239336074,2025-04-30 23:30:06
Hospital Nueva Fe (administración),189,1,0,30,30,0,2025-04-30 23:50:05,39.44477922701873,-0.3770653241578762,2025-05-01 00:00:25
Hospital Nueva Fe (administración),189,1,0,30,30,0,2025-04-30 23:39:59,39.44477922701873,-0.3770653241578762,2025-04-30 23:45:04
Hospital Nueva Fe (administración),189,1,0,30,30,0,2025-04-30 23:19:46,39.44477922701873,-0.3770653241578762,2025-04-30 23:30:06
Cra. Malilla - Bulevar Sur,190,1,10,8,18,0,2025-04-30 23:50:05,39.44608224133691,-0.3802964227165475,2025-05-01 00:00:25
Cra. Malilla - Bulevar Sur,190,1,10,8,18,0,2025-04-30 23:39:59,39.44608224133691,-0.3802964227165475,2025-04-30 23:45:04
Cra. Malilla - Bulevar Sur,190,1,11,7,18,0,2025-04-30 23:19:46,39.44608224133691,-0.3802964227165475,2025-04-30 23:30:06
Esparraguera - Cra. Malilla,191,1,13,2,15,0,2025-04-30 23:50:05,39.45032925434954,-0.378866413884951,2025-05-01 00:00:25
