StationNumber,Weekday,HourOfDay,Avg_Free_Bici,Avg_Free_Stand
109,Monday,11,15.173652694610778,3.718562874251497
109,Monday,12,13.993975903614459,4.903614457831325
109,Monday,13,12.67065868263473,6.18562874251497
109,Monday,14,10.839285714285714,8.029761904761905
109,Monday,15,8.880239520958083,9.970059880239521
109,Monday,16,8.5,10.351190476190476
109,Monday,17,5.93491124260355,12.881656804733728
109,Monday,18,5.0,13.852272727272727
109,Monday,19,2.670926517571885,16.70926517571885
109,Monday,20,5.795321637426901,13.064327485380117
109,Monday,21,6.786127167630058,12.046242774566474
109,Monday,22,7.658682634730539,11.167664670658683
109,Monday,23,7.862275449101796,10.922155688622755
109,Tuesday,0,8.46111111111111,10.383333333333333
109,Tuesday,1,9.756906077348066,9.077348066298342
109,Tuesday,2,10.383333333333333,8.466666666666667
109,Tuesday,3,10.711864406779661,8.135593220338983
109,Tuesday,4,11.06857142857143,7.771428571428571
109,Tuesday,5,11.164835164835164,7.7032967032967035
109,Tuesday,6,10.310734463276836,8.531073446327683
109,Tuesday,7,9.488636363636363,9.318181818181818
109,Tuesday,8,11.619318181818182,7.079545454545454
109,Tuesday,9,15.846590909090908,2.977272727272727
109,Tuesday,10,15.124293785310735,3.446327683615819
109,Tuesday,11,14.283333333333333,4.488888888888889
109,Tuesday,12,13.54913294797688,5.277456647398844
109,Tuesday,13,12.0,6.942708333333333
109,Tuesday,14,8.564971751412429,10.31638418079096
109,Tuesday,15,7.241379310344827,11.71264367816092
109,Tuesday,16,5.778409090909091,13.176136363636363
109,Tuesday,17,3.0106625353139522,16.972204501959354
109,Tuesday,18,2.7443181818181817,16.227272727272727
109,Tuesday,19,3.2797619047619047,15.595238095238095
109,Tuesday,20,3.8728323699421967,15.017341040462428
109,Tuesday,21,4.290178571428571,14.611607142857142
109,Tuesday,22,5.78698224852071,13.14792899408284
109,Tuesday,23,6.117647058823529,12.782352941176471
109,Wednesday,0,7.406060606060606,11.442424242424243
109,Wednesday,1,9.228395061728396,9.641975308641975
109,Wednesday,2,9.46951219512195,9.408536585365853
109,Wednesday,3,9.567073170731707,9.310975609756097
109,Wednesday,4,10.448275862068966,8.32183908045977
109,Wednesday,5,10.208588957055214,8.730061349693251
109,Wednesday,6,10.127388535031848,8.78343949044586
109,Wednesday,7,9.546583850931677,9.273291925465838
109,Wednesday,8,11.808641975308642,7.012345679012346
109,Wednesday,9,14.910891089108912,4.188118811881188
109,Wednesday,10,14.950920245398773,3.938650306748466
109,Wednesday,11,14.05421686746988,4.813253012048193
109,Wednesday,12,12.69767441860465,6.226744186046512
109,Wednesday,13,4.844251336898396,14.143048128342246
109,Wednesday,14,9.139393939393939,9.73939393939394
109,Wednesday,15,7.389221556886228,11.491017964071856
109,Wednesday,16,5.874251497005988,13.017964071856287
109,Wednesday,17,4.6645569620253164,14.240506329113924
109,Wednesday,18,2.508695652173913,16.713043478260868
109,Wednesday,19,3.875,15.0125
109,Wednesday,20,4.4125,14.46875
109,Wednesday,21,4.826086956521739,14.055900621118013
109,Wednesday,22,5.646341463414634,13.25
109,Wednesday,23,5.860759493670886,13.025316455696203
109,Thursday,0,6.60248447204969,12.335403726708075
109,Thursday,1,7.716981132075472,11.20125786163522
109,Thursday,2,8.925,9.99375
109,Thursday,3,9.7,9.23125
109,Thursday,4,10.36875,8.58125
109,Thursday,5,10.75625,8.1875
109,Thursday,6,10.50314465408805,8.371069182389936
109,Thursday,7,9.855345911949685,9.050314465408805
109,Thursday,8,11.018518518518519,7.895061728395062
109,Thursday,9,14.825301204819278,4.078313253012048
109,Thursday,10,14.796407185628743,4.125748502994012
109,Thursday,11,16.615275813295614,3.262376237623762
109,Thursday,12,12.903409090909092,6.130681818181818
109,Thursday,13,13.126760563380282,5.896713615023474
109,Thursday,14,8.569767441860465,10.459302325581396
109,Thursday,15,7.5325443786982245,11.485207100591715
109,Thursday,16,6.828571428571428,12.194285714285714
109,Thursday,17,5.3882352941176475,13.629411764705882
109,Thursday,18,4.52906976744186,14.523255813953488
109,Thursday,19,3.824561403508772,15.24561403508772
109,Thursday,20,4.1104651162790695,14.936046511627907
109,Thursday,21,4.616279069767442,14.424418604651162
109,Thursday,22,5.21301775147929,13.810650887573965
109,Thursday,23,4.847058823529411,14.176470588235293
109,Friday,0,5.348837209302325,13.703488372093023
109,Friday,1,6.430232558139535,12.616279069767442
109,Friday,2,7.1395348837209305,11.883720930232558
109,Friday,3,7.853801169590644,11.163742690058479
109,Friday,4,7.836448598130841,11.074766355140186
109,Friday,5,9.84375,9.2
109,Friday,6,10.10691823899371,8.930817610062894
109,Friday,7,9.161490683229813,9.84472049689441
109,Friday,8,10.304878048780488,8.640243902439025
109,Friday,9,13.781065088757396,5.136094674556213
109,Friday,10,14.929824561403509,4.017543859649122
109,Friday,11,14.18235294117647,4.770588235294118
109,Friday,12,12.935294117647059,6.047058823529412
109,Friday,13,11.573099415204679,7.39766081871345
109,Friday,14,8.133720930232558,10.819767441860465
109,Friday,15,5.901162790697675,13.069767441860465
109,Friday,16,5.84393063583815,13.167630057803468
109,Friday,17,5.235294117647059,13.75294117647059
109,Friday,18,5.034883720930233,13.912790697674419
109,Friday,19,4.872093023255814,14.075581395348838
109,Friday,20,4.9186046511627906,14.046511627906977
109,Friday,21,4.988372093023256,13.982558139534884
109,Friday,22,4.883720930232558,14.069767441860465
109,Friday,23,4.9880239520958085,13.916167664670658
109,Saturday,0,4.130841121495327,14.574766355140186
109,Saturday,1,6.375,12.55625
109,Saturday,2,7.685534591194968,11.245283018867925
109,Saturday,3,8.823899371069182,10.125786163522013
109,Saturday,4,9.875776397515528,9.08695652173913
109,Saturday,5,10.981481481481481,7.993827160493828
109,Saturday,6,11.401273885350319,7.535031847133758
109,Saturday,7,11.1375,7.8125
109,Saturday,8,10.975,7.975
109,Saturday,9,10.475,8.475
109,Saturday,10,10.15,8.78125
109,Saturday,11,10.41875,8.50625
109,Saturday,12,10.19375,8.71875
109,Saturday,13,9.901234567901234,8.987654320987655
109,Saturday,14,9.902439024390244,8.951219512195122
109,Saturday,15,10.496932515337424,8.325153374233128
109,Saturday,16,11.294478527607362,7.460122699386503
109,Saturday,17,11.884146341463415,6.878048780487805
109,Saturday,18,11.609756097560975,7.140243902439025
109,Saturday,19,11.414634146341463,7.365853658536586
109,Saturday,20,11.402439024390244,7.390243902439025
109,Saturday,21,10.859756097560975,7.975609756097561
109,Saturday,22,10.581818181818182,8.284848484848485
109,Saturday,23,10.05732484076433,8.78343949044586
109,Sunday,0,9.374269005847953,9.543859649122806
109,Sunday,1,10.668604651162791,8.220930232558139
109,Sunday,2,12.44,6.52
109,Sunday,3,12.974025974025974,5.987012987012987
109,Sunday,4,12.494505494505495,6.475274725274725
109,Sunday,5,14.427586206896551,4.475862068965517
109,Sunday,6,14.503311258278146,4.377483443708609
109,Sunday,7,14.032467532467532,4.8896103896103895
109,Sunday,8,13.785714285714286,5.1103896103896105
109,Sunday,9,14.685534591194969,4.213836477987422
109,Sunday,10,14.701863354037267,4.211180124223603
109,Sunday,11,15.20625,3.69375
109,Sunday,12,15.825301204819278,3.0542168674698793
109,Sunday,13,14.964497041420119,3.893491124260355
109,Sunday,14,14.596491228070175,4.233918128654971
109,Sunday,15,14.825581395348838,3.994186046511628
109,Sunday,16,14.924418604651162,3.88953488372093
109,Sunday,17,15.0,3.8411764705882354
109,Sunday,18,14.836257309941521,4.0
109,Sunday,19,14.810650887573965,4.0
109,Sunday,20,14.029585798816568,4.781065088757397
109,Sunday,21,13.647398843930636,5.184971098265896
109,Sunday,22,13.19186046511628,5.6395348837209305
109,Sunday,23,12.710059171597633,6.118343195266272
110,Monday,0,15.687116564417177,14.141104294478527
110,Monday,1,15.573170731707316,14.25609756097561
110,Monday,2,15.560975609756097,14.268292682926829
110,Monday,3,15.560975609756097,14.268292682926829
110,Monday,4,14.839080459770114,15.0
110,Monday,5,15.74390243902439,14.085365853658537
110,Monday,6,16.858895705521473,12.969325153374234
110,Monday,7,18.05421686746988,11.771084337349398
110,Monday,8,23.198795180722893,6.608433734939759
110,Monday,9,23.660714285714285,6.1726190476190474
110,Monday,10,24.065868263473053,5.766467065868263
110,Monday,11,22.98802395209581,6.8562874251497
110,Monday,12,22.66867469879518,7.174698795180723
110,Monday,13,20.622754491017965,9.209580838323353
110,Monday,14,17.583333333333332,12.232142857142858
110,Monday,15,19.87425149700599,9.928143712574851
110,Monday,16,21.095238095238095,8.714285714285714
110,Monday,17,19.42603550295858,10.402366863905325
110,Monday,18,17.005681818181817,12.857954545454545
110,Monday,19,20.23961661341853,9.680511182108626
110,Monday,20,13.602339181286549,16.23391812865497
110,Monday,21,11.751445086705202,18.07514450867052
110,Monday,22,11.377245508982035,18.479041916167663
110,Monday,23,11.10179640718563,18.75449101796407
110,Tuesday,0,11.627777777777778,18.238888888888887
110,Tuesday,1,11.408839779005525,18.4585635359116
110,Tuesday,2,11.466666666666667,18.4
110,Tuesday,3,11.423728813559322,18.45762711864407
110,Tuesday,4,11.371428571428572,18.514285714285716
110,Tuesday,5,11.736263736263735,18.13736263736264
110,Tuesday,6,13.11864406779661,16.768361581920903
110,Tuesday,7,15.034090909090908,14.875
110,Tuesday,8,19.59659090909091,10.244318181818182
110,Tuesday,9,21.84659090909091,8.022727272727273
110,Tuesday,10,23.10734463276836,6.779661016949152
110,Tuesday,11,22.566666666666666,7.283333333333333
110,Tuesday,12,21.398843930635838,8.445086705202312
110,Tuesday,13,19.25,10.583333333333334
110,Tuesday,14,16.062146892655367,13.757062146892656
110,Tuesday,15,17.60919540229885,12.206896551724139
110,Tuesday,16,18.232954545454547,11.585227272727273
110,Tuesday,17,27.831586621707828,2.165679394878338
110,Tuesday,18,14.971590909090908,14.869318181818182
110,Tuesday,19,13.505952380952381,16.327380952380953
110,Tuesday,20,11.092485549132949,18.745664739884393
110,Tuesday,21,7.924107142857143,21.75
110,Tuesday,22,8.934911242603551,20.923076923076923
110,Tuesday,23,8.770588235294118,21.08823529411765
110,Wednesday,0,8.72121212121212,21.133333333333333
110,Wednesday,1,8.660493827160494,21.191358024691358
110,Wednesday,2,8.634146341463415,21.21951219512195
110,Wednesday,3,8.634146341463415,21.21951219512195
110,Wednesday,4,9.057471264367816,20.804597701149426
110,Wednesday,5,8.773006134969325,21.079754601226995
110,Wednesday,6,10.140127388535031,19.70700636942675
110,Wednesday,7,12.055900621118013,17.81366459627329
110,Wednesday,8,17.635802469135804,12.24074074074074
110,Wednesday,9,18.153465346534652,11.732673267326733
110,Wednesday,10,20.96319018404908,8.901840490797547
110,Wednesday,11,21.042168674698797,8.831325301204819
110,Wednesday,12,19.982558139534884,9.883720930232558
110,Wednesday,13,28.627673796791445,1.356283422459893
110,Wednesday,14,15.709090909090909,14.121212121212121
110,Wednesday,15,17.05389221556886,12.77245508982036
110,Wednesday,16,17.688622754491018,12.155688622754491
110,Wednesday,17,16.00632911392405,13.841772151898734
110,Wednesday,18,15.726086956521739,14.156521739130435
110,Wednesday,19,12.10625,17.71875
110,Wednesday,20,10.65,19.175
110,Wednesday,21,9.565217391304348,20.25465838509317
110,Wednesday,22,9.201219512195122,20.597560975609756
110,Wednesday,23,8.753164556962025,21.069620253164558
110,Thursday,0,8.869565217391305,20.956521739130434
110,Thursday,1,8.817610062893081,21.0188679245283
110,Thursday,2,8.775,21.05
110,Thursday,3,8.775,21.05
110,Thursday,4,8.775,21.05
110,Thursday,5,9.075,20.75
110,Thursday,6,10.49685534591195,19.37735849056604
110,Thursday,7,12.433962264150944,17.465408805031448
110,Thursday,8,18.37037037037037,11.537037037037036
110,Thursday,9,20.60843373493976,9.325301204819278
110,Thursday,10,23.634730538922156,6.263473053892215
110,Thursday,11,15.004950495049505,14.986562942008486
110,Thursday,12,20.164772727272727,9.755681818181818
110,Thursday,13,16.676056338028168,13.253521126760564
110,Thursday,14,16.203488372093023,13.703488372093023
110,Thursday,15,18.668639053254438,11.248520710059172
110,Thursday,16,18.525714285714287,11.382857142857143
110,Thursday,17,17.064705882352943,12.841176470588236
110,Thursday,18,14.563953488372093,15.343023255813954
110,Thursday,19,13.690058479532164,16.22222222222222
110,Thursday,20,11.674418604651162,18.226744186046513
110,Thursday,21,10.465116279069768,19.441860465116278
110,Thursday,22,10.431952662721894,19.473372781065088
110,Thursday,23,10.211764705882352,19.694117647058825
110,Friday,0,10.151162790697674,19.75581395348837
110,Friday,1,10.122093023255815,19.78488372093023
110,Friday,2,10.116279069767442,19.790697674418606
110,Friday,3,10.12280701754386,19.783625730994153
110,Friday,4,9.77570093457944,20.093457943925234
110,Friday,5,10.5125,19.4125
110,Friday,6,11.81132075471698,18.11320754716981
110,Friday,7,14.254658385093167,15.670807453416149
110,Friday,8,18.664634146341463,11.24390243902439
110,Friday,9,20.349112426035504,9.550295857988166
110,Friday,10,20.842105263157894,9.064327485380117
110,Friday,11,20.54705882352941,9.364705882352942
110,Friday,12,20.511764705882353,9.376470588235295
110,Friday,13,18.71345029239766,11.175438596491228
110,Friday,14,15.180232558139535,14.686046511627907
110,Friday,15,15.226744186046512,14.61046511627907
110,Friday,16,15.630057803468208,14.179190751445086
110,Friday,17,14.958823529411765,14.847058823529412
110,Friday,18,14.651162790697674,15.162790697674419
110,Friday,19,13.94767441860465,15.866279069767442
110,Friday,20,13.412790697674419,16.401162790697676
110,Friday,21,12.912790697674419,16.901162790697676
110,Friday,22,12.63953488372093,17.174418604651162
110,Friday,23,12.622754491017965,17.191616766467067
110,Saturday,0,12.906542056074766,16.962616822429908
110,Saturday,1,12.225,17.6
110,Saturday,2,12.29559748427673,17.528301886792452
110,Saturday,3,12.220125786163521,17.60377358490566
110,Saturday,4,12.229813664596273,17.596273291925467
110,Saturday,5,12.216049382716049,17.61111111111111
110,Saturday,6,13.031847133757962,16.78980891719745
110,Saturday,7,13.525,16.3
110,Saturday,8,14.55,15.275
110,Saturday,9,15.2375,14.5875
110,Saturday,10,15.73125,14.09375
110,Saturday,11,15.95,13.875
110,Saturday,12,16.15,13.675
110,Saturday,13,16.080246913580247,13.746913580246913
110,Saturday,14,15.908536585365853,13.920731707317072
110,Saturday,15,15.300613496932515,14.52760736196319
110,Saturday,16,15.374233128834355,14.45398773006135
110,Saturday,17,15.335365853658537,14.49390243902439
110,Saturday,18,15.353658536585366,14.475609756097562
110,Saturday,19,15.329268292682928,14.5
110,Saturday,20,15.298780487804878,14.53048780487805
110,Saturday,21,15.195121951219512,14.634146341463415
110,Saturday,22,15.206060606060607,14.624242424242425
110,Saturday,23,15.031847133757962,14.789808917197453
110,Sunday,0,14.748538011695906,15.064327485380117
110,Sunday,1,15.209302325581396,14.604651162790697
110,Sunday,2,15.54,14.326666666666666
110,Sunday,3,15.136363636363637,14.733766233766234
110,Sunday,4,10.37087912087912,19.582417582417584
110,Sunday,5,15.820689655172414,14.068965517241379
110,Sunday,6,15.390728476821192,14.503311258278146
110,Sunday,7,15.532467532467532,14.35064935064935
110,Sunday,8,15.551948051948052,14.324675324675324
110,Sunday,9,15.327044025157234,14.553459119496855
110,Sunday,10,15.416149068322982,14.459627329192546
110,Sunday,11,15.53125,14.34375
110,Sunday,12,15.259036144578314,14.620481927710843
110,Sunday,13,15.396449704142011,14.485207100591715
110,Sunday,14,15.789473684210526,14.058479532163743
110,Sunday,15,15.94186046511628,13.895348837209303
110,Sunday,16,16.023255813953487,13.813953488372093
110,Sunday,17,16.123529411764707,13.717647058823529
110,Sunday,18,16.08187134502924,13.760233918128655
110,Sunday,19,16.254437869822485,13.591715976331361
110,Sunday,20,16.207100591715978,13.63905325443787
110,Sunday,21,16.30057803468208,13.53757225433526
110,Sunday,22,16.25,13.587209302325581
110,Sunday,23,16.236686390532544,13.597633136094675
111,Monday,0,17.950920245398773,11.950920245398773
111,Monday,1,17.902439024390244,12.0
111,Monday,2,17.859756097560975,12.042682926829269
111,Monday,3,17.841463414634145,12.060975609756097
111,Monday,4,17.528735632183906,12.379310344827585
111,Monday,5,17.963414634146343,11.939024390243903
111,Monday,6,17.926380368098158,11.969325153374234
111,Monday,7,20.216867469879517,9.686746987951807
111,Monday,8,24.53614457831325,5.391566265060241
111,Monday,9,25.607142857142858,4.2976190476190474
111,Monday,10,25.389221556886227,4.479041916167665
111,Monday,11,24.64071856287425,5.197604790419161
111,Monday,12,23.85542168674699,5.963855421686747
111,Monday,13,22.197604790419163,7.437125748502994
111,Monday,14,17.613095238095237,12.029761904761905
111,Monday,15,23.0,6.586826347305389
111,Monday,16,23.148809523809526,6.464285714285714
111,Monday,17,20.63905325443787,8.982248520710058
111,Monday,18,17.823863636363637,11.801136363636363
111,Monday,19,14.79552715654952,14.993610223642172
111,Monday,20,12.538011695906432,17.05263157894737
111,Monday,21,8.716763005780347,20.86705202312139
111,Monday,22,7.077844311377246,22.491017964071855
111,Monday,23,6.592814371257485,22.976047904191617
111,Tuesday,0,7.044444444444444,22.555555555555557
111,Tuesday,1,6.87292817679558,22.7292817679558
111,Tuesday,2,6.888888888888889,22.711111111111112
111,Tuesday,3,6.988700564971752,22.6045197740113
111,Tuesday,4,7.062857142857143,22.525714285714287
111,Tuesday,5,6.906593406593407,22.692307692307693
111,Tuesday,6,7.056497175141243,22.54237288135593
111,Tuesday,7,9.823863636363637,19.772727272727273
111,Tuesday,8,20.727272727272727,9.0625
111,Tuesday,9,24.886363636363637,4.943181818181818
111,Tuesday,10,25.581920903954803,4.214689265536723
111,Tuesday,11,24.605555555555554,5.183333333333334
111,Tuesday,12,24.3757225433526,5.38728323699422
111,Tuesday,13,22.213541666666668,7.59375
111,Tuesday,14,17.576271186440678,12.214689265536723
111,Tuesday,15,20.75287356321839,9.074712643678161
111,Tuesday,16,21.65909090909091,8.181818181818182
111,Tuesday,17,26.885992891643124,2.1284060876697346
111,Tuesday,18,18.289772727272727,11.664772727272727
111,Tuesday,19,16.011904761904763,13.94047619047619
111,Tuesday,20,12.560693641618498,17.3757225433526
111,Tuesday,21,8.236607142857142,21.674107142857142
111,Tuesday,22,6.662721893491124,23.218934911242602
111,Tuesday,23,5.9,23.98235294117647
111,Wednesday,0,5.593939393939394,24.284848484848485
111,Wednesday,1,5.574074074074074,24.30246913580247
111,Wednesday,2,5.463414634146342,24.414634146341463
111,Wednesday,3,5.451219512195122,24.426829268292682
111,Wednesday,4,5.126436781609195,24.75862068965517
111,Wednesday,5,5.613496932515337,24.263803680981596
111,Wednesday,6,5.898089171974522,24.012738853503183
111,Wednesday,7,8.925465838509316,21.049689440993788
111,Wednesday,8,19.537037037037038,10.382716049382717
111,Wednesday,9,22.044554455445546,7.891089108910891
111,Wednesday,10,23.834355828220858,6.116564417177914
111,Wednesday,11,23.801204819277107,6.150602409638554
111,Wednesday,12,22.63953488372093,7.308139534883721
111,Wednesday,13,17.420454545454547,12.573529411764707
111,Wednesday,14,16.066666666666666,13.884848484848485
111,Wednesday,15,21.05389221556886,8.89820359281437
111,Wednesday,16,22.275449101796408,7.676646706586826
111,Wednesday,17,19.050632911392405,10.924050632911392
111,Wednesday,18,20.469565217391306,9.513043478260869
111,Wednesday,19,14.49375,15.48125
111,Wednesday,20,11.0625,18.9125
111,Wednesday,21,8.329192546583851,21.645962732919255
111,Wednesday,22,6.780487804878049,23.195121951219512
111,Wednesday,23,6.291139240506329,23.68354430379747
111,Thursday,0,6.838509316770186,23.13664596273292
111,Thursday,1,6.716981132075472,23.257861635220127
111,Thursday,2,6.7,23.275
111,Thursday,3,6.66875,23.30625
111,Thursday,4,6.625,23.35
111,Thursday,5,6.7,23.275
111,Thursday,6,6.679245283018868,23.29559748427673
111,Thursday,7,9.20754716981132,20.767295597484278
111,Thursday,8,19.709876543209877,10.25925925925926
111,Thursday,9,24.397590361445783,5.578313253012048
111,Thursday,10,24.562874251497007,5.413173652694611
111,Thursday,11,24.85785007072136,5.138613861386139
111,Thursday,12,22.045454545454547,7.948863636363637
111,Thursday,13,19.342723004694836,10.63849765258216
111,Thursday,14,18.25581395348837,11.726744186046512
111,Thursday,15,23.08284023668639,6.905325443786983
111,Thursday,16,22.251428571428573,7.72
111,Thursday,17,20.276470588235295,9.676470588235293
111,Thursday,18,18.58139534883721,11.36046511627907
111,Thursday,19,17.099415204678362,12.812865497076023
111,Thursday,20,13.575581395348838,16.33139534883721
111,Thursday,21,9.819767441860465,20.087209302325583
111,Thursday,22,7.958579881656805,21.94674556213018
111,Thursday,23,7.411764705882353,22.50588235294118
111,Friday,0,6.976744186046512,22.930232558139537
111,Friday,1,6.854651162790698,23.058139534883722
111,Friday,2,6.837209302325581,23.069767441860463
111,Friday,3,6.7368421052631575,23.169590643274855
111,Friday,4,7.373831775700935,22.55607476635514
111,Friday,5,6.80625,23.09375
111,Friday,6,6.9245283018867925,22.955974842767297
111,Friday,7,9.48447204968944,20.39751552795031
111,Friday,8,18.554878048780488,11.323170731707316
111,Friday,9,23.09467455621302,6.78698224852071
111,Friday,10,23.70175438596491,6.146198830409356
111,Friday,11,23.705882352941178,6.170588235294118
111,Friday,12,23.029411764705884,6.876470588235295
111,Friday,13,20.444444444444443,9.461988304093568
111,Friday,14,16.74418604651163,13.186046511627907
111,Friday,15,17.651162790697676,12.267441860465116
111,Friday,16,17.982658959537574,11.919075144508671
111,Friday,17,16.36470588235294,13.529411764705882
111,Friday,18,16.738372093023255,13.180232558139535
111,Friday,19,16.261627906976745,13.69186046511628
111,Friday,20,13.901162790697674,16.046511627906977
111,Friday,21,11.372093023255815,18.58139534883721
111,Friday,22,10.05232558139535,19.901162790697676
111,Friday,23,9.724550898203592,20.227544910179642
111,Saturday,0,13.289719626168225,16.6588785046729
111,Saturday,1,9.45,20.475
111,Saturday,2,9.39622641509434,20.528301886792452
111,Saturday,3,9.49056603773585,20.433962264150942
111,Saturday,4,9.391304347826088,20.559006211180126
111,Saturday,5,9.61111111111111,20.339506172839506
111,Saturday,6,9.40764331210191,20.54140127388535
111,Saturday,7,9.5375,20.4125
111,Saturday,8,9.9,20.05
111,Saturday,9,12.2375,17.675
111,Saturday,10,14.025,15.875
111,Saturday,11,14.74375,15.18125
111,Saturday,12,15.3125,14.61875
111,Saturday,13,15.833333333333334,14.092592592592593
111,Saturday,14,16.085365853658537,13.841463414634147
111,Saturday,15,16.411042944785276,13.521472392638037
111,Saturday,16,16.846625766871167,13.05521472392638
111,Saturday,17,16.963414634146343,12.945121951219512
111,Saturday,18,16.701219512195124,13.201219512195122
111,Saturday,19,16.24390243902439,13.658536585365853
111,Saturday,20,15.725609756097562,14.182926829268293
111,Saturday,21,15.292682926829269,14.621951219512194
111,Saturday,22,15.187878787878788,14.715151515151515
111,Saturday,23,14.751592356687897,15.159235668789808
111,Sunday,0,14.426900584795321,15.47953216374269
111,Sunday,1,14.732558139534884,15.174418604651162
111,Sunday,2,14.926666666666666,14.966666666666667
111,Sunday,3,15.11038961038961,14.7987012987013
111,Sunday,4,15.824175824175825,14.137362637362637
111,Sunday,5,15.193103448275862,14.710344827586207
111,Sunday,6,14.76158940397351,15.152317880794701
111,Sunday,7,14.688311688311689,15.207792207792208
111,Sunday,8,14.974025974025974,14.922077922077921
111,Sunday,9,15.465408805031446,14.433962264150944
111,Sunday,10,15.888198757763975,14.012422360248447
111,Sunday,11,16.7,13.2
111,Sunday,12,17.204819277108435,12.698795180722891
111,Sunday,13,17.857988165680474,12.04733727810651
111,Sunday,14,18.68421052631579,11.228070175438596
111,Sunday,15,19.186046511627907,10.726744186046512
111,Sunday,16,19.226744186046513,10.69186046511628
111,Sunday,17,19.32941176470588,10.576470588235294
111,Sunday,18,19.29824561403509,10.619883040935672
111,Sunday,19,19.284023668639055,10.621301775147929
111,Sunday,20,18.911242603550296,10.994082840236686
111,Sunday,21,18.283236994219653,11.624277456647398
111,Sunday,22,18.191860465116278,11.720930232558139
111,Sunday,23,18.11242603550296,11.792899408284024
112,Monday,0,12.650306748466258,26.171779141104295
112,Monday,1,12.560975609756097,26.26829268292683
112,Monday,2,12.560975609756097,26.26829268292683
112,Monday,3,12.560975609756097,26.26829268292683
112,Monday,4,11.89655172413793,27.0
112,Monday,5,12.567073170731707,26.26219512195122
112,Monday,6,12.521472392638037,26.300613496932517
112,Monday,7,13.126506024096386,25.710843373493976
112,Monday,8,23.325301204819276,15.512048192771084
112,Monday,9,29.357142857142858,9.547619047619047
112,Monday,10,31.305389221556887,7.616766467065868
112,Monday,11,30.87425149700599,8.047904191616766
112,Monday,12,30.126506024096386,8.789156626506024
112,Monday,13,27.694610778443113,11.203592814371257
112,Monday,14,22.071428571428573,16.797619047619047
112,Monday,15,24.191616766467067,14.598802395209582
112,Monday,16,26.136904761904763,12.642857142857142
112,Monday,17,23.93491124260355,14.828402366863905
112,Monday,18,20.335227272727273,17.255681818181817
112,Monday,19,15.466453674121405,24.354632587859424
112,Monday,20,14.350877192982455,24.596491228070175
112,Monday,21,10.098265895953757,28.647398843930635
112,Monday,22,9.48502994011976,29.940119760479043
112,Monday,23,9.251497005988025,30.179640718562876
112,Tuesday,0,9.127777777777778,29.67222222222222
112,Tuesday,1,8.955801104972375,29.85082872928177
112,Tuesday,2,9.0,29.8
112,Tuesday,3,9.152542372881356,29.627118644067796
112,Tuesday,4,9.257142857142858,29.514285714285716
112,Tuesday,5,9.0,29.813186813186814
112,Tuesday,6,9.135593220338983,29.64406779661017
112,Tuesday,7,9.914772727272727,28.852272727272727
112,Tuesday,8,19.556818181818183,19.21590909090909
112,Tuesday,9,26.818181818181817,11.926136363636363
112,Tuesday,10,29.214689265536723,9.542372881355933
112,Tuesday,11,29.205555555555556,9.55
112,Tuesday,12,28.473988439306357,10.277456647398845
112,Tuesday,13,27.005208333333332,11.90625
112,Tuesday,14,21.90960451977401,16.93220338983051
112,Tuesday,15,22.71264367816092,16.091954022988507
112,Tuesday,16,24.375,14.443181818181818
112,Tuesday,17,32.82557185819739,7.15538139068623
112,Tuesday,18,18.443181818181817,20.375
112,Tuesday,19,14.589285714285714,24.166666666666668
112,Tuesday,20,11.184971098265896,27.612716763005782
112,Tuesday,21,6.178571428571429,32.892857142857146
112,Tuesday,22,5.715976331360947,33.04733727810651
112,Tuesday,23,5.6,33.15882352941176
112,Wednesday,0,5.642424242424243,33.07272727272727
112,Wednesday,1,5.438271604938271,33.27777777777778
112,Wednesday,2,5.390243902439025,33.31707317073171
112,Wednesday,3,5.390243902439025,33.31707317073171
112,Wednesday,4,5.080459770114943,33.64367816091954
112,Wednesday,5,5.521472392638037,33.17791411042945
112,Wednesday,6,5.54140127388535,33.1656050955414
112,Wednesday,7,6.15527950310559,32.60248447204969
112,Wednesday,8,12.537037037037036,26.234567901234566
112,Wednesday,9,19.04950495049505,18.712871287128714
112,Wednesday,10,26.245398773006134,12.52760736196319
112,Wednesday,11,26.14457831325301,12.698795180722891
112,Wednesday,12,24.947674418604652,14.0
112,Wednesday,13,15.046791443850267,24.83288770053476
112,Wednesday,14,18.78181818181818,20.1030303030303
112,Wednesday,15,19.61676646706587,19.263473053892216
112,Wednesday,16,21.868263473053894,17.02994011976048
112,Wednesday,17,19.765822784810126,19.082278481012658
112,Wednesday,18,12.843478260869565,25.156521739130437
112,Wednesday,19,13.56875,25.2875
112,Wednesday,20,9.7875,29.0625
112,Wednesday,21,6.273291925465839,32.58385093167702
112,Wednesday,22,5.2317073170731705,33.646341463414636
112,Wednesday,23,5.2215189873417724,33.620253164556964
112,Thursday,0,5.6894409937888195,34.161490683229815
112,Thursday,1,5.761006289308176,34.088050314465406
112,Thursday,2,5.725,34.125
112,Thursday,3,5.725,34.125
112,Thursday,4,5.725,34.125
112,Thursday,5,5.76875,34.08125
112,Thursday,6,5.735849056603773,34.113207547169814
112,Thursday,7,6.654088050314465,33.19496855345912
112,Thursday,8,16.104938271604937,23.734567901234566
112,Thursday,9,24.43975903614458,15.385542168674698
